,Observation period,ghi_extra,ghi_clear,bhi_clear,dhi_clear,dni_clear,ghi,bhi,dhi,dni,Reliability
2022-08-13 20:00:00+00:00,2022-08-13T20:00:00.0/2022-08-13T21:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-08-13 21:00:00+00:00,2022-08-13T21:00:00.0/2022-08-13T22:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-08-13 22:00:00+00:00,2022-08-13T22:00:00.0/2022-08-13T23:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-08-13 23:00:00+00:00,2022-08-13T23:00:00.0/2022-08-14T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-08-14 00:00:00+00:00,2022-08-14T00:00:00.0/2022-08-14T01:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-08-14 01:00:00+00:00,2022-08-14T01:00:00.0/2022-08-14T02:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-08-14 02:00:00+00:00,2022-08-14T02:00:00.0/2022-08-14T03:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-08-14 03:00:00+00:00,2022-08-14T03:00:00.0/2022-08-14T04:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-08-14 04:00:00+00:00,2022-08-14T04:00:00.0/2022-08-14T05:00:00.0,4.1675,1.0417,0.096,0.9457,2.783,0.6695,0.0,0.6695,0.0002,0.9083
2022-08-14 05:00:00+00:00,2022-08-14T05:00:00.0/2022-08-14T06:00:00.0,151.7813,70.0746,34.5361,35.5385,257.0254,58.3362,22.3763,35.9598,137.5324,0.8417
2022-08-14 06:00:00+00:00,2022-08-14T06:00:00.0/2022-08-14T07:00:00.0,372.434,226.6409,152.6935,73.9473,534.6302,82.8447,6.6715,76.1732,30.7389,1.0
2022-08-14 07:00:00+00:00,2022-08-14T07:00:00.0/2022-08-14T08:00:00.0,584.5776,399.5316,301.1578,98.3739,680.7364,282.293,82.4561,199.837,182.5676,1.0
2022-08-14 08:00:00+00:00,2022-08-14T08:00:00.0/2022-08-14T09:00:00.0,773.7332,560.2798,445.7267,114.5531,763.5085,519.326,346.443,172.883,591.5472,1.0
2022-08-14 09:00:00+00:00,2022-08-14T09:00:00.0/2022-08-14T10:00:00.0,926.9854,690.2741,561.3625,128.9116,803.6251,376.1542,68.3539,307.8003,102.0229,1.0
2022-08-14 10:00:00+00:00,2022-08-14T10:00:00.0/2022-08-14T11:00:00.0,1033.8649,778.1271,634.5067,143.6204,814.6654,300.4424,14.4008,286.0416,18.8924,1.0
2022-08-14 11:00:00+00:00,2022-08-14T11:00:00.0/2022-08-14T12:00:00.0,1087.062,819.0592,663.6714,155.3878,810.4657,212.1718,1.118,211.0538,1.3727,1.0
2022-08-14 12:00:00+00:00,2022-08-14T12:00:00.0/2022-08-14T13:00:00.0,1082.9268,808.284,635.2661,173.0178,778.5979,152.071,0.0572,152.0138,0.0712,1.0
2022-08-14 13:00:00+00:00,2022-08-14T13:00:00.0/2022-08-14T14:00:00.0,1021.7182,745.4588,552.192,193.2669,716.9419,305.33,15.7389,289.5911,20.9936,1.0
2022-08-14 14:00:00+00:00,2022-08-14T14:00:00.0/2022-08-14T15:00:00.0,907.5873,636.7659,436.4783,200.2875,637.2747,414.4927,85.63,328.8627,125.7347,1.0
2022-08-14 15:00:00+00:00,2022-08-14T15:00:00.0/2022-08-14T16:00:00.0,748.2946,495.5649,311.9323,183.6327,551.785,373.04,105.5053,267.5346,183.7554,1.0
2022-08-14 16:00:00+00:00,2022-08-14T16:00:00.0/2022-08-14T17:00:00.0,554.6804,335.3086,189.274,146.0345,449.0452,249.5196,102.1571,147.3625,252.9399,1.0
2022-08-14 17:00:00+00:00,2022-08-14T17:00:00.0/2022-08-14T18:00:00.0,339.9262,171.8085,76.8506,94.9579,289.6643,79.128,6.3645,72.7634,24.9177,1.0
2022-08-14 18:00:00+00:00,2022-08-14T18:00:00.0/2022-08-14T19:00:00.0,118.6557,41.7985,10.1192,31.6793,82.7402,40.6085,8.7411,31.8673,74.2604,0.7833
2022-08-14 19:00:00+00:00,2022-08-14T19:00:00.0/2022-08-14T20:00:00.0,0.2022,0.0375,0.0003,0.0372,0.0,0.0375,0.0003,0.0372,0.0,0.9833
2022-08-14 20:00:00+00:00,2022-08-14T20:00:00.0/2022-08-14T21:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-08-14 21:00:00+00:00,2022-08-14T21:00:00.0/2022-08-14T22:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-08-14 22:00:00+00:00,2022-08-14T22:00:00.0/2022-08-14T23:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-08-14 23:00:00+00:00,2022-08-14T23:00:00.0/2022-08-15T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-08-15 00:00:00+00:00,2022-08-15T00:00:00.0/2022-08-15T01:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-08-15 01:00:00+00:00,2022-08-15T01:00:00.0/2022-08-15T02:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-08-15 02:00:00+00:00,2022-08-15T02:00:00.0/2022-08-15T03:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-08-15 03:00:00+00:00,2022-08-15T03:00:00.0/2022-08-15T04:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-08-15 04:00:00+00:00,2022-08-15T04:00:00.0/2022-08-15T05:00:00.0,3.2789,0.7358,0.0299,0.706,0.8976,0.7358,0.0299,0.706,0.8976,0.9167
2022-08-15 05:00:00+00:00,2022-08-15T05:00:00.0/2022-08-15T06:00:00.0,147.1824,61.3276,23.8062,37.5214,176.0097,61.3276,23.8062,37.5214,176.0097,0.7167
2022-08-15 06:00:00+00:00,2022-08-15T06:00:00.0/2022-08-15T07:00:00.0,368.2144,208.5869,121.1549,87.432,427.8289,208.5869,121.1549,87.432,427.8289,1.0
2022-08-15 07:00:00+00:00,2022-08-15T07:00:00.0/2022-08-15T08:00:00.0,580.6741,375.1482,248.4548,126.6934,565.2308,163.671,65.5493,98.1216,169.4282,1.0
2022-08-15 08:00:00+00:00,2022-08-15T08:00:00.0/2022-08-15T09:00:00.0,770.0604,531.7955,372.9786,158.8169,642.0956,50.4944,0.0,50.4944,0.0,1.0
2022-08-15 09:00:00+00:00,2022-08-15T09:00:00.0/2022-08-15T10:00:00.0,923.4421,659.7219,468.7662,190.9557,673.9594,104.8826,0.0829,104.7996,0.1201,1.0
2022-08-15 10:00:00+00:00,2022-08-15T10:00:00.0/2022-08-15T11:00:00.0,1030.3406,747.2725,524.7563,222.5162,676.3693,203.3469,1.2573,202.0895,1.5886,1.0
2022-08-15 11:00:00+00:00,2022-08-15T11:00:00.0/2022-08-15T12:00:00.0,1083.4446,788.1924,538.8655,249.3269,660.5266,357.6604,20.9187,336.7417,25.6193,1.0
2022-08-15 12:00:00+00:00,2022-08-15T12:00:00.0/2022-08-15T13:00:00.0,1079.1102,787.5912,548.777,238.8142,675.4813,496.988,112.4178,384.5702,137.9815,1.0
2022-08-15 13:00:00+00:00,2022-08-15T13:00:00.0/2022-08-15T14:00:00.0,1017.61,745.9904,555.4938,190.4967,725.2894,595.3297,306.8724,288.4572,403.6981,1.0
2022-08-15 14:00:00+00:00,2022-08-15T14:00:00.0/2022-08-15T15:00:00.0,903.1147,659.5138,526.415,133.0988,774.7499,566.9466,357.6242,209.3224,514.8688,1.0
2022-08-15 15:00:00+00:00,2022-08-15T15:00:00.0/2022-08-15T16:00:00.0,743.4095,529.6406,430.515,99.1256,767.648,226.5549,30.7682,195.7867,58.7958,1.0
2022-08-15 16:00:00+00:00,2022-08-15T16:00:00.0/2022-08-15T17:00:00.0,549.3629,367.0358,280.5492,86.4867,674.4493,294.9807,122.8494,172.1314,304.39,1.0
2022-08-15 17:00:00+00:00,2022-08-15T17:00:00.0/2022-08-15T18:00:00.0,334.1858,195.5602,131.2274,64.3328,509.2451,192.6872,125.021,67.6662,490.1057,1.0
2022-08-15 18:00:00+00:00,2022-08-15T18:00:00.0/2022-08-15T19:00:00.0,112.5306,47.7341,21.8719,25.8622,190.4128,47.7341,21.8719,25.8622,190.4128,0.7833
2022-08-15 19:00:00+00:00,2022-08-15T19:00:00.0/2022-08-15T20:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9917
2022-08-15 20:00:00+00:00,2022-08-15T20:00:00.0/2022-08-15T21:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-08-15 21:00:00+00:00,2022-08-15T21:00:00.0/2022-08-15T22:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-08-15 22:00:00+00:00,2022-08-15T22:00:00.0/2022-08-15T23:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-08-15 23:00:00+00:00,2022-08-15T23:00:00.0/2022-08-16T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-08-16 00:00:00+00:00,2022-08-16T00:00:00.0/2022-08-16T01:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-08-16 01:00:00+00:00,2022-08-16T01:00:00.0/2022-08-16T02:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-08-16 02:00:00+00:00,2022-08-16T02:00:00.0/2022-08-16T03:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-08-16 03:00:00+00:00,2022-08-16T03:00:00.0/2022-08-16T04:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-08-16 04:00:00+00:00,2022-08-16T04:00:00.0/2022-08-16T05:00:00.0,2.4879,0.5476,0.0149,0.5327,0.4137,0.5476,0.0149,0.5327,0.4137,0.925
2022-08-16 05:00:00+00:00,2022-08-16T05:00:00.0/2022-08-16T06:00:00.0,142.5462,57.3189,18.8473,38.4716,141.8353,53.0784,12.7432,40.3352,106.7123,0.7167
2022-08-16 06:00:00+00:00,2022-08-16T06:00:00.0/2022-08-16T07:00:00.0,363.9561,202.0011,107.2827,94.7183,381.1641,70.6962,1.3051,69.3911,6.2114,1.0
2022-08-16 07:00:00+00:00,2022-08-16T07:00:00.0/2022-08-16T08:00:00.0,576.7281,371.8611,238.8508,133.0103,546.345,244.9767,39.6897,205.2869,85.8446,1.0
2022-08-16 08:00:00+00:00,2022-08-16T08:00:00.0/2022-08-16T09:00:00.0,766.3394,532.5189,375.812,156.7069,649.9026,390.9918,104.8526,286.1392,177.9328,1.0
2022-08-16 09:00:00+00:00,2022-08-16T09:00:00.0/2022-08-16T10:00:00.0,919.8432,666.0168,494.1812,171.8356,713.1251,503.877,144.5964,359.2806,209.1898,1.0
2022-08-16 10:00:00+00:00,2022-08-16T10:00:00.0/2022-08-16T11:00:00.0,1026.7521,761.0203,579.1309,181.8895,749.1265,508.2789,107.2061,401.0728,139.8923,1.0
2022-08-16 11:00:00+00:00,2022-08-16T11:00:00.0/2022-08-16T12:00:00.0,1079.7538,809.5516,622.9789,186.5727,766.4596,393.4862,38.4759,355.0103,47.4697,1.0
2022-08-16 12:00:00+00:00,2022-08-16T12:00:00.0/2022-08-16T13:00:00.0,1075.2114,807.1987,623.3832,183.8154,770.2217,261.5062,4.1237,257.3824,5.1348,1.0
2022-08-16 13:00:00+00:00,2022-08-16T13:00:00.0/2022-08-16T14:00:00.0,1013.4114,753.5291,579.8443,173.6848,759.9931,347.4042,28.0332,319.371,37.2192,1.0
2022-08-16 14:00:00+00:00,2022-08-16T14:00:00.0/2022-08-16T15:00:00.0,898.5447,653.666,494.761,158.905,731.0003,382.2642,88.0856,294.1786,126.2784,1.0
2022-08-16 15:00:00+00:00,2022-08-16T15:00:00.0/2022-08-16T16:00:00.0,738.4218,513.7449,370.742,143.0029,665.1141,108.9748,0.8141,108.1608,1.5882,1.0
2022-08-16 16:00:00+00:00,2022-08-16T16:00:00.0/2022-08-16T17:00:00.0,543.9397,346.7126,225.4915,121.2211,546.0576,154.2503,41.8599,112.3905,117.2507,1.0
2022-08-16 17:00:00+00:00,2022-08-16T17:00:00.0/2022-08-16T18:00:00.0,328.3389,175.2445,91.6277,83.6169,357.6095,104.1209,19.5794,84.5416,82.5764,1.0
2022-08-16 18:00:00+00:00,2022-08-16T18:00:00.0/2022-08-16T19:00:00.0,106.3221,39.1225,11.4679,27.6545,99.6841,35.8708,8.1476,27.7233,59.0882,0.7833
2022-08-16 19:00:00+00:00,2022-08-16T19:00:00.0/2022-08-16T20:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-08-16 20:00:00+00:00,2022-08-16T20:00:00.0/2022-08-16T21:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-08-16 21:00:00+00:00,2022-08-16T21:00:00.0/2022-08-16T22:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-08-16 22:00:00+00:00,2022-08-16T22:00:00.0/2022-08-16T23:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-08-16 23:00:00+00:00,2022-08-16T23:00:00.0/2022-08-17T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-08-17 00:00:00+00:00,2022-08-17T00:00:00.0/2022-08-17T01:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-08-17 01:00:00+00:00,2022-08-17T01:00:00.0/2022-08-17T02:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-08-17 02:00:00+00:00,2022-08-17T02:00:00.0/2022-08-17T03:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-08-17 03:00:00+00:00,2022-08-17T03:00:00.0/2022-08-17T04:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-08-17 04:00:00+00:00,2022-08-17T04:00:00.0/2022-08-17T05:00:00.0,1.7809,0.3764,0.0086,0.3679,0.0,0.047,0.0,0.047,0.0,0.9417
2022-08-17 05:00:00+00:00,2022-08-17T05:00:00.0/2022-08-17T06:00:00.0,137.8733,55.1522,19.2855,35.8667,146.3852,6.8728,0.0002,6.8726,0.0012,0.7167
2022-08-17 06:00:00+00:00,2022-08-17T06:00:00.0/2022-08-17T07:00:00.0,359.6594,202.8815,117.086,85.7956,420.8446,87.1764,3.9183,83.2582,12.9838,1.0
2022-08-17 07:00:00+00:00,2022-08-17T07:00:00.0/2022-08-17T08:00:00.0,572.7397,376.6877,263.1448,113.5428,606.173,42.7254,1.0697,41.6557,2.9469,1.0
2022-08-17 08:00:00+00:00,2022-08-17T08:00:00.0/2022-08-17T09:00:00.0,762.57,541.2967,417.622,123.6747,725.9633,79.9779,0.0018,79.9761,0.0033,1.0
2022-08-17 09:00:00+00:00,2022-08-17T09:00:00.0/2022-08-17T10:00:00.0,916.1882,675.725,547.9672,127.7578,794.2975,80.0572,0.0,80.0572,0.0,1.0
2022-08-17 10:00:00+00:00,2022-08-17T10:00:00.0/2022-08-17T11:00:00.0,1023.0989,768.449,637.8228,130.6263,828.3369,146.6424,6.1791,140.4634,7.7979,1.0
2022-08-17 11:00:00+00:00,2022-08-17T11:00:00.0/2022-08-17T12:00:00.0,1075.9895,814.2951,684.577,129.7181,845.5184,442.1991,66.3667,375.8324,81.9403,1.0
2022-08-17 12:00:00+00:00,2022-08-17T12:00:00.0/2022-08-17T13:00:00.0,1071.2303,808.9384,676.2032,132.7351,838.857,780.7754,604.8054,175.9699,751.1643,1.0
2022-08-17 13:00:00+00:00,2022-08-17T13:00:00.0/2022-08-17T14:00:00.0,1009.1223,752.6675,613.384,139.2836,807.5338,721.2247,550.1756,171.0491,721.0837,1.0
2022-08-17 14:00:00+00:00,2022-08-17T14:00:00.0/2022-08-17T15:00:00.0,893.8776,650.3169,509.4676,140.8493,756.6665,505.7941,228.2971,277.4969,348.1748,1.0
2022-08-17 15:00:00+00:00,2022-08-17T15:00:00.0/2022-08-17T16:00:00.0,733.3322,512.6806,385.1003,127.5804,696.7597,489.2673,343.971,145.2963,620.4527,1.0
2022-08-17 16:00:00+00:00,2022-08-17T16:00:00.0/2022-08-17T17:00:00.0,538.4119,352.3598,251.7439,100.6159,618.0811,85.2492,18.5502,66.699,39.284,1.0
2022-08-17 17:00:00+00:00,2022-08-17T17:00:00.0/2022-08-17T18:00:00.0,322.3871,184.2237,116.7587,67.465,469.6012,83.7486,26.2724,57.4762,135.5293,1.0
2022-08-17 18:00:00+00:00,2022-08-17T18:00:00.0/2022-08-17T19:00:00.0,100.1776,41.1653,17.6687,23.4966,161.7271,41.1653,17.6687,23.4966,161.7271,0.8
2022-08-17 19:00:00+00:00,2022-08-17T19:00:00.0/2022-08-17T20:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-08-17 20:00:00+00:00,2022-08-17T20:00:00.0/2022-08-17T21:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-08-17 21:00:00+00:00,2022-08-17T21:00:00.0/2022-08-17T22:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-08-17 22:00:00+00:00,2022-08-17T22:00:00.0/2022-08-17T23:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-08-17 23:00:00+00:00,2022-08-17T23:00:00.0/2022-08-18T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-08-18 00:00:00+00:00,2022-08-18T00:00:00.0/2022-08-18T01:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-08-18 01:00:00+00:00,2022-08-18T01:00:00.0/2022-08-18T02:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-08-18 02:00:00+00:00,2022-08-18T02:00:00.0/2022-08-18T03:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-08-18 03:00:00+00:00,2022-08-18T03:00:00.0/2022-08-18T04:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-08-18 04:00:00+00:00,2022-08-18T04:00:00.0/2022-08-18T05:00:00.0,1.2127,0.2623,0.007,0.2553,0.0,0.2623,0.007,0.2553,0.0,0.95
2022-08-18 05:00:00+00:00,2022-08-18T05:00:00.0/2022-08-18T06:00:00.0,133.1642,56.863,24.1308,32.7322,192.9633,56.863,24.1308,32.7322,192.9633,0.7167
2022-08-18 06:00:00+00:00,2022-08-18T06:00:00.0/2022-08-18T07:00:00.0,355.3244,206.187,126.9583,79.2287,464.5218,155.2028,51.7915,103.4114,217.0494,1.0
2022-08-18 07:00:00+00:00,2022-08-18T07:00:00.0/2022-08-18T08:00:00.0,568.7087,376.7128,265.5635,111.1493,617.4124,283.6532,99.7115,183.9417,223.9741,1.0
2022-08-18 08:00:00+00:00,2022-08-18T08:00:00.0/2022-08-18T09:00:00.0,758.7519,536.5296,402.8987,133.631,704.6671,515.9384,363.282,152.6564,628.936,1.0
2022-08-18 09:00:00+00:00,2022-08-18T09:00:00.0/2022-08-18T10:00:00.0,912.4769,668.9532,522.2524,146.7008,760.3408,668.9532,522.2524,146.7008,760.3408,1.0
2022-08-18 10:00:00+00:00,2022-08-18T10:00:00.0/2022-08-18T11:00:00.0,1019.3809,762.1747,610.7212,151.4536,796.3314,762.1747,610.7212,151.4536,796.3314,1.0
2022-08-18 11:00:00+00:00,2022-08-18T11:00:00.0/2022-08-18T12:00:00.0,1072.1514,808.1352,656.5041,151.6311,814.0678,782.0221,589.2286,192.7935,731.1537,1.0
2022-08-18 12:00:00+00:00,2022-08-18T12:00:00.0/2022-08-18T13:00:00.0,1067.1666,805.3961,659.8853,145.5108,822.1318,658.1877,347.8633,310.3245,434.4672,1.0
2022-08-18 13:00:00+00:00,2022-08-18T13:00:00.0/2022-08-18T14:00:00.0,1004.743,754.3781,620.7377,133.6404,821.3408,680.1301,467.4947,212.6354,613.6918,1.0
2022-08-18 14:00:00+00:00,2022-08-18T14:00:00.0/2022-08-18T15:00:00.0,889.1139,657.307,538.3817,118.9253,804.7464,595.1786,399.4055,195.7731,592.0038,1.0
2022-08-18 15:00:00+00:00,2022-08-18T15:00:00.0/2022-08-18T16:00:00.0,728.1415,520.3788,414.6697,105.7091,755.6291,362.4705,91.8916,270.5789,172.714,1.0
2022-08-18 16:00:00+00:00,2022-08-18T16:00:00.0/2022-08-18T17:00:00.0,532.7808,355.4841,264.7901,90.6941,656.6472,310.061,166.069,143.9919,424.3249,1.0
2022-08-18 17:00:00+00:00,2022-08-18T17:00:00.0/2022-08-18T18:00:00.0,316.3319,182.6458,117.6482,64.9976,480.6713,182.6458,117.6482,64.9976,480.6713,1.0
2022-08-18 18:00:00+00:00,2022-08-18T18:00:00.0/2022-08-18T19:00:00.0,94.1334,38.8491,16.6685,22.1806,158.3588,38.8491,16.6685,22.1806,158.3588,0.8167
2022-08-18 19:00:00+00:00,2022-08-18T19:00:00.0/2022-08-18T20:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-08-18 20:00:00+00:00,2022-08-18T20:00:00.0/2022-08-18T21:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-08-18 21:00:00+00:00,2022-08-18T21:00:00.0/2022-08-18T22:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-08-18 22:00:00+00:00,2022-08-18T22:00:00.0/2022-08-18T23:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-08-18 23:00:00+00:00,2022-08-18T23:00:00.0/2022-08-19T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-08-19 00:00:00+00:00,2022-08-19T00:00:00.0/2022-08-19T01:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-08-19 01:00:00+00:00,2022-08-19T01:00:00.0/2022-08-19T02:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-08-19 02:00:00+00:00,2022-08-19T02:00:00.0/2022-08-19T03:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-08-19 03:00:00+00:00,2022-08-19T03:00:00.0/2022-08-19T04:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-08-19 04:00:00+00:00,2022-08-19T04:00:00.0/2022-08-19T05:00:00.0,0.7179,0.156,0.0044,0.1516,0.0,0.0554,0.0,0.0554,0.0,0.9667
2022-08-19 05:00:00+00:00,2022-08-19T05:00:00.0/2022-08-19T06:00:00.0,128.4197,58.6757,31.2064,27.4693,257.3,21.9265,0.376,21.5505,2.1272,0.7167
2022-08-19 06:00:00+00:00,2022-08-19T06:00:00.0/2022-08-19T07:00:00.0,350.9515,214.04,155.2778,58.7622,577.4144,119.2395,20.0033,99.2362,87.3058,1.0
2022-08-19 07:00:00+00:00,2022-08-19T07:00:00.0/2022-08-19T08:00:00.0,564.6353,386.2418,311.8843,74.3575,731.2802,92.2441,1.0464,91.1977,2.9261,1.0
2022-08-19 08:00:00+00:00,2022-08-19T08:00:00.0/2022-08-19T09:00:00.0,754.8848,546.1738,464.3105,81.8633,816.772,139.5138,0.9701,138.5437,1.7645,1.0
2022-08-19 09:00:00+00:00,2022-08-19T09:00:00.0/2022-08-19T10:00:00.0,908.7089,676.3171,587.6622,88.6549,859.8182,293.8451,40.531,253.314,58.6537,1.0
2022-08-19 10:00:00+00:00,2022-08-19T10:00:00.0/2022-08-19T11:00:00.0,1015.5975,765.5981,668.4762,97.1218,875.3707,320.1129,19.1323,300.9806,24.5569,1.0
2022-08-19 11:00:00+00:00,2022-08-19T11:00:00.0/2022-08-19T12:00:00.0,1068.239,808.4295,704.6883,103.7412,877.396,483.6208,103.1588,380.462,128.3145,1.0
2022-08-19 12:00:00+00:00,2022-08-19T12:00:00.0/2022-08-19T13:00:00.0,1063.0203,801.3911,690.4119,110.9791,863.7847,431.5286,63.1095,368.4191,78.7286,1.0
2022-08-19 13:00:00+00:00,2022-08-19T13:00:00.0/2022-08-19T14:00:00.0,1000.2735,744.8889,627.2122,117.6767,833.73,158.5685,5.7028,152.8656,7.3496,1.0
2022-08-19 14:00:00+00:00,2022-08-19T14:00:00.0/2022-08-19T15:00:00.0,884.254,643.194,523.2204,119.9735,786.2489,152.0009,0.0829,151.918,0.1308,1.0
2022-08-19 15:00:00+00:00,2022-08-19T15:00:00.0/2022-08-19T16:00:00.0,722.8507,505.9189,394.5112,111.4077,724.5627,248.2952,47.4733,200.8219,85.912,1.0
2022-08-19 16:00:00+00:00,2022-08-19T16:00:00.0/2022-08-19T17:00:00.0,527.0475,345.0421,253.4679,91.5742,635.8458,138.9557,10.396,128.5597,25.5274,1.0
2022-08-19 17:00:00+00:00,2022-08-19T17:00:00.0/2022-08-19T18:00:00.0,310.1752,176.273,112.7388,63.5341,469.7326,47.8114,0.2319,47.5796,1.3743,1.0
2022-08-19 18:00:00+00:00,2022-08-19T18:00:00.0/2022-08-19T19:00:00.0,88.1993,35.8649,15.0544,20.8105,146.3964,15.3991,0.0749,15.3242,0.6194,0.8333
2022-08-19 19:00:00+00:00,2022-08-19T19:00:00.0/2022-08-19T20:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-08-19 20:00:00+00:00,2022-08-19T20:00:00.0/2022-08-19T21:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-08-19 21:00:00+00:00,2022-08-19T21:00:00.0/2022-08-19T22:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-08-19 22:00:00+00:00,2022-08-19T22:00:00.0/2022-08-19T23:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-08-19 23:00:00+00:00,2022-08-19T23:00:00.0/2022-08-20T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-08-20 00:00:00+00:00,2022-08-20T00:00:00.0/2022-08-20T01:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-08-20 01:00:00+00:00,2022-08-20T01:00:00.0/2022-08-20T02:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-08-20 02:00:00+00:00,2022-08-20T02:00:00.0/2022-08-20T03:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
