,zenith,azimuth
2022-02-17 16:00:00+00:00,75.43794232659782,231.8416416486836
2022-02-17 17:00:00+00:00,83.70609987987767,244.12901447817248
2022-02-17 18:00:00+00:00,92.99411451132922,255.55361390542274
2022-02-17 19:00:00+00:00,102.84883583054268,266.67620376052105
2022-02-17 20:00:00+00:00,112.69456291371988,278.15167339243806
2022-02-17 21:00:00+00:00,122.23444453232543,290.7873196348359
2022-02-17 22:00:00+00:00,130.91576431067693,305.6166585809111
2022-02-17 23:00:00+00:00,137.9178123121091,323.7899231441963
2022-02-18 00:00:00+00:00,142.11481230485575,345.7680638613673
2022-02-18 01:00:00+00:00,142.4816229448905,45.8107913450827
2022-02-18 02:00:00+00:00,138.91023245394123,32.368783485200545
2022-02-18 03:00:00+00:00,132.3170733891026,51.23390414816212
2022-02-18 04:00:00+00:00,123.85760492197849,66.57801592624719
2022-02-18 05:00:00+00:00,114.41105860950984,79.51695667470423
2022-02-18 06:00:00+00:00,104.56782599867314,91.12499107024603
2022-02-18 07:00:00+00:00,94.70292092611756,102.24653873392182
2022-02-18 08:00:00+00:00,85.1551679298543,113.55965242196014
2022-02-18 09:00:00+00:00,76.69185686928685,125.64430007700015
2022-02-18 10:00:00+00:00,69.40456983172466,138.98061300581637
2022-02-18 11:00:00+00:00,63.93683281663424,153.83442718584573
2022-02-18 12:00:00+00:00,60.86316802404269,170.04025545960667
2022-02-18 13:00:00+00:00,60.58221098287841,186.86848834448443
2022-02-18 14:00:00+00:00,63.13329527289478,203.271020263364
2022-02-18 15:00:00+00:00,68.17508383750989,218.42311877221283
2022-02-18 16:00:00+00:00,75.15112374045704,232.05251868937734
2022-02-18 17:00:00+00:00,83.44455925988122,244.36057604453208
2022-02-18 18:00:00+00:00,92.73872979402215,255.79985201555616
2022-02-18 19:00:00+00:00,102.60101884383678,266.93534183059245
2022-02-18 20:00:00+00:00,112.44466213413178,278.42338356678346
2022-02-18 21:00:00+00:00,121.97253147239579,291.06868192934377
2022-02-18 22:00:00+00:00,130.63104450334586,305.89420364045714
2022-02-18 23:00:00+00:00,137.60190264446717,324.0257689107151
2022-02-19 00:00:00+00:00,141.7703860787186,345.8951955659748
2022-02-19 01:00:00+00:00,142.128746313891,39.779975179044385
2022-02-19 02:00:00+00:00,138.57275009370738,32.20778950435298
2022-02-19 03:00:00+00:00,132.00418937363077,51.009309514683586
2022-02-19 04:00:00+00:00,123.56525298879261,66.33606040223785
2022-02-19 05:00:00+00:00,114.13062476040929,79.27775385906001
2022-02-19 06:00:00+00:00,104.29058973285026,90.89537677994457
2022-02-19 07:00:00+00:00,94.4134002188765,102.02909230091915
2022-02-19 08:00:00+00:00,84.86561847354794,113.35745047153293
2022-02-19 09:00:00+00:00,76.38139639989258,125.46396505929333
2022-02-19 10:00:00+00:00,69.07536539549713,138.83460308310825
2022-02-19 11:00:00+00:00,63.59067198386933,153.7411704772031
2022-02-19 12:00:00+00:00,60.50772539873383,170.01874243745561
2022-02-19 13:00:00+00:00,60.23001625808662,186.92729215075994
2022-02-19 14:00:00+00:00,62.79683018713263,203.40154827508636
2022-02-19 15:00:00+00:00,67.86175056958055,218.60573906649776
2022-02-19 16:00:00+00:00,74.86209806442068,232.26806929729688
2022-02-19 17:00:00+00:00,83.17925788291046,244.59645996371967
2022-02-19 18:00:00+00:00,92.47097372570283,256.05006570385063
2022-02-19 19:00:00+00:00,102.35259259443956,267.1981608711797
2022-02-19 20:00:00+00:00,112.19391221892016,278.6985162235625
2022-02-19 21:00:00+00:00,121.70940347176901,291.35319260762003
2022-02-19 22:00:00+00:00,130.34465829014613,306.1745764939698
2022-02-19 23:00:00+00:00,137.2838532315687,324.26427567278733
2022-02-20 00:00:00+00:00,141.42332292898163,346.0255708369462
2022-02-20 01:00:00+00:00,141.7725815917644,39.75352487894199
2022-02-20 02:00:00+00:00,138.23128359127006,32.05121659751748
2022-02-20 03:00:00+00:00,131.68690246597924,50.788023234275364
2022-02-20 04:00:00+00:00,123.26840063811704,66.09618638059239
2022-02-20 05:00:00+00:00,113.84577573169416,79.0397441506003
2022-02-20 06:00:00+00:00,104.00909169616277,90.66639462080772
2022-02-20 07:00:00+00:00,94.11435603196284,101.81195379584248
2022-02-20 08:00:00+00:00,84.58361898028316,113.15542060242204
2022-02-20 09:00:00+00:00,76.07161549444227,125.28387335335951
2022-02-20 10:00:00+00:00,68.74525349099,138.68920627694695
2022-02-20 11:00:00+00:00,63.24294463282433,153.64931680060116
2022-02-20 12:00:00+00:00,60.15053087737593,169.9998237992333
2022-02-20 13:00:00+00:00,59.876363398507706,186.98993108240532
2022-02-20 14:00:00+00:00,62.45957311279021,203.53670732563143
2022-02-20 15:00:00+00:00,67.54844345706395,218.79317473659927
2022-02-20 16:00:00+00:00,74.57409743319198,232.48821204157676
2022-02-20 17:00:00+00:00,82.91717232870793,244.8365688960325
2022-02-20 18:00:00+00:00,92.20689478951047,256.30414463253857
2022-02-20 19:00:00+00:00,102.10358531171612,267.46453752397355
2022-02-20 20:00:00+00:00,111.94233416675895,278.9769319619739
2022-02-20 21:00:00+00:00,121.44508064981216,291.6406911648702
2022-02-20 22:00:00+00:00,130.05663410671977,306.45759160239726
2022-02-20 23:00:00+00:00,136.96371267107273,324.50523626390753
2022-02-21 00:00:00+00:00,141.0737026009579,346.1589755291094
2022-02-21 01:00:00+00:00,141.41324276344042,39.73125747158759
2022-02-21 02:00:00+00:00,137.8859683815282,31.898964974876513
2022-02-21 03:00:00+00:00,131.36535121158528,50.57002374330817
2022-02-21 04:00:00+00:00,122.96718159657344,65.8584100733044
2022-02-21 05:00:00+00:00,113.55664068318468,78.80295310626686
2022-02-21 06:00:00+00:00,103.72345876103431,90.4380663348906
2022-02-21 07:00:00+00:00,93.81071088658715,101.59513524251192
2022-02-21 08:00:00+00:00,84.29180797536449,112.95356184504209
2022-02-21 09:00:00+00:00,75.75629014468639,125.10400917057991
2022-02-21 10:00:00+00:00,68.4105616967916,138.5443929409338
2022-02-21 11:00:00+00:00,62.89113858661992,153.55882868847013
2022-02-21 12:00:00+00:00,59.78971372812958,169.98346296163083
2022-02-21 13:00:00+00:00,59.51964721917173,187.0563702019943
2022-02-21 14:00:00+00:00,62.11986063801166,203.67645326256135
2022-02-21 15:00:00+00:00,67.23309533087013,218.98536265190432
2022-02-21 16:00:00+00:00,74.28393172904273,232.71286417936227
2022-02-21 17:00:00+00:00,82.65066331383855,245.08080446946704
2022-02-21 18:00:00+00:00,91.9490788645412,256.561977797387
2022-02-21 19:00:00+00:00,101.85402529813493,267.73434817428256
2022-02-21 20:00:00+00:00,111.68994944555976,279.2584916467033
2022-02-21 21:00:00+00:00,121.17958405861353,291.9310181863526
2022-02-21 22:00:00+00:00,129.76700173076136,306.74306593191983
2022-02-21 23:00:00+00:00,136.6415309766123,324.7484479813504
2022-02-22 00:00:00+00:00,140.72160573269608,346.2952009726001
2022-02-22 01:00:00+00:00,141.05084401416855,39.71299299153464
2022-02-22 02:00:00+00:00,137.53694013216185,31.750933430858257
2022-02-22 03:00:00+00:00,131.03967492490523,50.35528617230315
2022-02-22 04:00:00+00:00,122.66173072728985,65.62274480327318
2022-02-22 05:00:00+00:00,113.26335000957526,78.56740433281377
2022-02-22 06:00:00+00:00,103.43381899852459,90.21041250717778
2022-02-22 07:00:00+00:00,93.50291606103434,101.37864807401441
2022-02-22 08:00:00+00:00,83.99368735111143,112.75187301071949
2022-02-22 09:00:00+00:00,75.43645806017842,124.92435670255158
2022-02-22 10:00:00+00:00,68.07159269117672,138.40013347119847
2022-02-22 11:00:00+00:00,62.53532862171496,153.46966875702986
2022-02-22 12:00:00+00:00,59.425409688548235,169.96962354252278
2022-02-22 13:00:00+00:00,59.1602006706962,187.12657474656197
2022-02-22 14:00:00+00:00,61.77833019490726,203.82074172026674
2022-02-22 15:00:00+00:00,66.91685698554546,219.18223903588915
2022-02-22 16:00:00+00:00,73.99373081333697,232.94194218211229
2022-02-22 17:00:00+00:00,82.38526062957514,245.32906766358073
2022-02-22 18:00:00+00:00,91.68313141609647,256.823453831668
2022-02-22 19:00:00+00:00,101.60394256601558,268.00746923353466
2022-02-22 20:00:00+00:00,111.4367816352607,279.5430567349652
2022-02-22 21:00:00+00:00,120.912937312639,292.224015808768
2022-02-22 22:00:00+00:00,129.47579385956269,307.0308196740172
2022-02-22 23:00:00+00:00,136.31736103140165,324.993713715574
2022-02-23 00:00:00+00:00,140.36711507946785,346.4340456630543
2022-02-23 01:00:00+00:00,140.68550060570345,39.69855677310059
2022-02-23 02:00:00+00:00,137.18433521600215,31.607021878149073
2022-02-23 03:00:00+00:00,130.71001383948027,50.14378466909684
2022-02-23 04:00:00+00:00,122.35218398623765,65.3892030203584
2022-02-23 05:00:00+00:00,112.96603520096757,78.3331212813567
2022-02-23 06:00:00+00:00,103.14030151193239,89.98345423409752
2022-02-23 07:00:00+00:00,93.19308036846897,101.16250474942382
2022-02-23 08:00:00+00:00,83.69279911149555,112.55035430958009
2022-02-23 09:00:00+00:00,75.113588405149,124.74490177074667
2022-02-23 10:00:00+00:00,67.72964300150524,138.25639998679787
2022-02-23 11:00:00+00:00,62.176645732778915,153.38180137127372
2022-02-23 12:00:00+00:00,59.058475845226084,169.95827091521357
2022-02-23 13:00:00+00:00,58.798632387095566,187.20051145424887
2022-02-23 14:00:00+00:00,61.43523322905754,203.96952914990027
2022-02-23 15:00:00+00:00,66.59944142269042,219.38374022179633
2022-02-23 16:00:00+00:00,73.70252213278245,233.17536229052237
2022-02-23 17:00:00+00:00,82.11813956159543,245.58125923656235
2022-02-23 18:00:00+00:00,91.4259378563018,257.0884613659046
2022-02-23 19:00:00+00:00,101.35337027741456,268.2837774875141
2022-02-23 20:00:00+00:00,111.18285786226434,279.83048967554225
2022-02-23 21:00:00+00:00,120.64516799462143,292.51952824787423
2022-02-23 22:00:00+00:00,129.18304744677377,307.32067699915484
2022-02-23 23:00:00+00:00,135.99125978965583,325.2408430268792
2022-02-24 00:00:00+00:00,140.0103164959811,346.5753167462878
2022-02-24 01:00:00+00:00,140.31732955333376,39.68778137943339
2022-02-24 02:00:00+00:00,136.82829104282928,31.46713346587218
2022-02-24 03:00:00+00:00,130.3765091624897,49.93549433475775
2022-02-24 04:00:00+00:00,122.03867830883574,65.15779796949644
2022-02-24 05:00:00+00:00,112.66482864444134,78.10012872186367
2022-02-24 06:00:00+00:00,102.8430362101937,89.75721448853065
2022-02-24 07:00:00+00:00,92.88376971100622,100.9467200738951
2022-02-24 08:00:00+00:00,83.39236792185878,112.34900867315899
2022-02-24 09:00:00+00:00,74.78944578096369,124.56563318127677
2022-02-24 10:00:00+00:00,67.38581160272544,138.11316771930095
2022-02-24 11:00:00+00:00,61.815921889310154,153.29519403349377
2022-02-24 12:00:00+00:00,58.68959935213577,169.94937351599853
2022-02-24 13:00:00+00:00,58.43536485609876,187.27814968790915
2022-02-24 14:00:00+00:00,61.090897032811974,204.1227736982212
2022-02-24 15:00:00+00:00,66.28134244431904,219.58980331135697
2022-02-24 16:00:00+00:00,73.41104615847284,233.41304101857602
2022-02-24 17:00:00+00:00,81.85108849386397,245.83728013681724
2022-02-24 18:00:00+00:00,91.1592853485312,257.35688939699867
2022-02-24 19:00:00+00:00,101.10234577186515,268.56315046765076
2022-02-24 20:00:00+00:00,110.92820980924706,280.12065432918183
2022-02-24 21:00:00+00:00,120.37630862468379,292.8174023235902
2022-02-24 22:00:00+00:00,128.88880459301316,307.6124667399336
2022-02-24 23:00:00+00:00,135.6632890368297,325.4896530096855
2022-02-25 00:00:00+00:00,139.65129951744123,346.71883107471564
2022-02-25 01:00:00+00:00,139.94644998634425,39.68050790620069
2022-02-25 02:00:00+00:00,136.4689461763112,31.331176005191868
2022-02-25 03:00:00+00:00,130.03930299554833,49.73039250626649
2022-02-25 04:00:00+00:00,121.72135141260836,64.92854476536516
2022-02-25 05:00:00+00:00,112.35986336591989,77.86845366914693
2022-02-25 06:00:00+00:00,102.54215352529694,89.53171896292724
2022-02-25 07:00:00+00:00,92.56549002764389,100.73131200773774
2022-02-25 08:00:00+00:00,83.08030909479575,112.14784256495439
2022-02-25 09:00:00+00:00,74.45865736024487,124.38654356114795
2022-02-25 10:00:00+00:00,67.03669576395812,137.97041588322648
2022-02-25 11:00:00+00:00,61.45068615578751,153.20981826937606
2022-02-25 12:00:00+00:00,58.316860440048416,169.94290369664745
2022-02-25 13:00:00+00:00,58.06903812919879,187.35946218378191
2022-02-25 14:00:00+00:00,60.744395766692925,204.28043581020853
2022-02-25 15:00:00+00:00,65.9617666369984,219.8003666520991
2022-02-25 16:00:00+00:00,73.11837650130248,233.65489555511138
2022-02-25 17:00:00+00:00,81.58195523981958,246.0970318685733
2022-02-25 18:00:00+00:00,90.88993954629947,257.62862764664595
2022-02-25 19:00:00+00:00,100.8509109756985,268.84546682740233
2022-02-25 20:00:00+00:00,110.67287409663386,280.41341638819745
2022-02-25 21:00:00+00:00,120.10639699109635,293.11748794342225
2022-02-25 22:00:00+00:00,128.5931127948654,307.906022933821
2022-02-25 23:00:00+00:00,135.33351552684857,325.7399688302741
2022-02-26 00:00:00+00:00,139.29015738127165,346.86441567346156
2022-02-26 01:00:00+00:00,139.5729830658705,39.6765864595917
2022-02-26 02:00:00+00:00,136.10644014466348,31.199062485091385
2022-02-26 03:00:00+00:00,129.69853806078075,49.52845916921013
2022-02-26 04:00:00+00:00,121.40034147745264,64.70146066769941
2022-02-26 05:00:00+00:00,112.05127268678311,77.63812556768251
2022-02-26 06:00:00+00:00,102.23778405472486,89.30699620591709
2022-02-26 07:00:00+00:00,92.2572222849372,100.51630178320862
2022-02-26 08:00:00+00:00,82.7672909587174,111.9468660977415
2022-02-26 09:00:00+00:00,74.12610309968764,124.20762949251892
2022-02-26 10:00:00+00:00,66.68557511193045,137.82812783957283
2022-02-26 11:00:00+00:00,61.08326364893593,153.1256498291671
2022-02-26 12:00:00+00:00,57.942010737748916,169.93883795941454
2022-02-26 13:00:00+00:00,57.70105764366074,187.44442529724856
2022-02-26 14:00:00+00:00,60.396887081248714,204.4424784673143
2022-02-26 15:00:00+00:00,65.6418196220479,220.0153700813003
2022-02-26 16:00:00+00:00,72.82588251382613,233.90084403311585
2022-02-26 17:00:00+00:00,81.31392258707595,246.36041679387765
2022-02-26 18:00:00+00:00,90.63369048285381,257.90356689588845
2022-02-26 19:00:00+00:00,100.59911205699555,269.1306067084698
2022-02-26 20:00:00+00:00,110.41689190463983,280.7086437709712
2022-02-26 21:00:00+00:00,119.83547571916307,293.41963850539366
2022-02-26 22:00:00+00:00,128.29602443916497,308.2011851647057
2022-02-26 23:00:00+00:00,135.00201039933498,325.99162385430833
2022-02-27 00:00:00+00:00,138.92698641390322,347.0119075223743
2022-02-27 01:00:00+00:00,139.1970514065375,33.67587571626587
2022-02-27 02:00:00+00:00,135.74091291201313,31.070710588348483
2022-02-27 03:00:00+00:00,129.35435721713083,49.3296764146772
2022-02-27 04:00:00+00:00,121.0757867029767,64.47656447802214
2022-02-27 05:00:00+00:00,111.73918980747038,77.40917566105358
2022-02-27 06:00:00+00:00,101.93005814876003,89.08307698476287
2022-02-27 07:00:00+00:00,91.93632434164627,100.30171326512345
2022-02-27 08:00:00+00:00,82.45171247011766,111.74609239350856
2022-02-27 09:00:00+00:00,73.79098717632641,124.02889087746452
2022-02-27 10:00:00+00:00,66.33175944291672,137.68629048194825
2022-02-27 11:00:00+00:00,60.713245135958296,153.04266812836494
2022-02-27 12:00:00+00:00,57.56494228762025,169.93715649836795
2022-02-27 13:00:00+00:00,57.33143838291678,187.53301867518104
2022-02-27 14:00:00+00:00,60.048420870190874,204.60886699861402
2022-02-27 15:00:00+00:00,65.32155074529024,220.23475487816015
2022-02-27 16:00:00+00:00,72.53356090967125,234.1508056088937
2022-02-27 17:00:00+00:00,81.04612822003658,246.62733830819653
2022-02-27 18:00:00+00:00,90.36734931271198,258.1815992253917
2022-02-27 19:00:00+00:00,100.34699836434075,269.41845201718513
2022-02-27 20:00:00+00:00,110.16030788450325,281.00620689982094
2022-02-27 21:00:00+00:00,119.56359114117862,293.72371111708856
2022-02-27 22:00:00+00:00,127.9975956258762,308.49779859734275
2022-02-27 23:00:00+00:00,134.66884798375938,326.2444592801403
2022-02-28 00:00:00+00:00,138.561884909016,347.1611526283021
2022-02-28 01:00:00+00:00,138.81877813552197,33.67824162247477
2022-02-28 02:00:00+00:00,135.37250413922308,30.946041320651457
2022-02-28 03:00:00+00:00,129.0069028892261,49.13402707330464
2022-02-28 04:00:00+00:00,120.74782486256005,64.25387519464287
2022-02-28 05:00:00+00:00,111.42374743776831,77.18163568448593
2022-02-28 06:00:00+00:00,101.61910556873863,88.8599930106198
2022-02-28 07:00:00+00:00,91.61357932180094,100.0875716912586
2022-02-28 08:00:00+00:00,82.13335495933991,111.54553632045143
2022-02-28 09:00:00+00:00,73.45306849876744,123.85032966194551
2022-02-28 10:00:00+00:00,65.97523534192479,137.54489295938578
2022-02-28 11:00:00+00:00,60.34074141046391,152.9608550165386
2022-02-28 12:00:00+00:00,57.18568929266861,169.93784209607327
2022-02-28 13:00:00+00:00,56.96010559531477,187.62522435738305
2022-02-28 14:00:00+00:00,59.69882311785001,204.7795684234657
2022-02-28 15:00:00+00:00,65.00065728997738,220.45846334401276
2022-02-28 16:00:00+00:00,72.24088773293576,234.40470024072812
2022-02-28 17:00:00+00:00,80.77809265085533,246.89770075820712
2022-02-28 18:00:00+00:00,90.11224182776519,258.46261801328166
2022-02-28 19:00:00+00:00,100.09462091261,269.70888644801715
2022-02-28 20:00:00+00:00,109.90316863457356,281.3059786906202
2022-02-28 21:00:00+00:00,119.29079176197519,294.02956646088626
2022-02-28 22:00:00+00:00,127.69788463770631,308.7957135595614
2022-02-28 23:00:00+00:00,134.33410433229207,326.49832320678223
2022-03-01 00:00:00+00:00,138.1949518487019,347.3120044580009
2022-03-01 01:00:00+00:00,138.43828592163996,33.68355545803491
2022-03-01 02:00:00+00:00,135.0013525279058,30.82497707873593
2022-03-01 03:00:00+00:00,128.6563166629775,48.94149288523113
2022-03-01 04:00:00+00:00,120.41659307984045,64.03341028311051
2022-03-01 05:00:00+00:00,111.10507768494992,76.95553622594417
2022-03-01 06:00:00+00:00,101.30505542413655,88.63777536234741
2022-03-01 07:00:00+00:00,91.29215570623064,99.87390212101236
2022-03-01 08:00:00+00:00,81.81439916874939,111.34521292959849
2022-03-01 09:00:00+00:00,73.11352127780569,123.6719482336816
2022-03-01 10:00:00+00:00,65.61659368001496,137.40392502989712
2022-03-01 11:00:00+00:00,59.96586642614673,152.88019312592715
2022-03-01 12:00:00+00:00,56.80415663477099,169.9408785604143
2022-03-01 13:00:00+00:00,56.58691529519948,187.72102540613514
2022-03-01 14:00:00+00:00,59.34795602928121,204.9545503367698
2022-03-01 15:00:00+00:00,64.6789569156246,220.68643795420132
2022-03-01 16:00:00+00:00,71.94758764788021,234.66244806389383
2022-03-01 17:00:00+00:00,80.50922229324902,247.17140896745872
2022-03-01 18:00:00+00:00,89.84642611832182,258.7465175379937
2022-03-01 19:00:00+00:00,99.84203082300289,270.00179509474316
2022-03-01 20:00:00+00:00,109.64552115476651,281.6078340969793
2022-03-01 21:00:00+00:00,119.01712674473637,294.33706816820916
2022-03-01 22:00:00+00:00,127.39695049459282,309.0947845898529
2022-03-01 23:00:00+00:00,133.9978559252282,326.7530691644648
2022-03-02 00:00:00+00:00,137.82628589382284,347.4643219238021
2022-03-02 01:00:00+00:00,138.05569635114725,33.691691620585324
2022-03-02 02:00:00+00:00,134.62759555637535,30.707439600643692
2022-03-02 03:00:00+00:00,128.3027392939047,48.75205266495223
2022-03-02 04:00:00+00:00,120.08222802685441,63.81518400492181
2022-03-02 05:00:00+00:00,110.78331237064411,76.73090517520626
2022-03-02 06:00:00+00:00,100.988036546588,88.41645300971686
2022-03-02 07:00:00+00:00,90.96714737750371,99.6607279823754
2022-03-02 08:00:00+00:00,81.49111482354668,111.14513597572174
2022-03-02 09:00:00+00:00,72.77087713297146,123.49374787149694
2022-03-02 10:00:00+00:00,65.25537383236698,137.26337541048707
2022-03-02 11:00:00+00:00,59.588807350343714,152.80066413483726
2022-03-02 12:00:00+00:00,56.42092200202522,169.94624897707277
2022-03-02 13:00:00+00:00,56.21272689011513,187.82040425896994
2022-03-02 14:00:00+00:00,58.99690339343038,205.13377945336347
2022-03-02 15:00:00+00:00,64.35783787393855,220.91862013243687
2022-03-02 16:00:00+00:00,71.6555589873492,234.92396836932076
2022-03-02 17:00:00+00:00,80.24219404359023,247.44836735376677
2022-03-02 18:00:00+00:00,89.58287682877211,259.03319216057855
2022-03-02 19:00:00+00:00,99.58927807808368,270.29706362651336
2022-03-02 20:00:00+00:00,109.38741163702441,281.91164920341606
2022-03-02 21:00:00+00:00,118.74264476993812,294.64608173351877
2022-03-02 22:00:00+00:00,127.09485193501953,309.39486904599113
2022-03-02 23:00:00+00:00,133.6601788659849,327.00855430506004
2022-03-03 00:00:00+00:00,137.4559849105879,347.6179672328787
2022-03-03 01:00:00+00:00,137.67112984599973,33.70252551547451
2022-03-03 02:00:00+00:00,134.25136972816804,30.59334819746771
2022-03-03 03:00:00+00:00,127.94631118644362,48.56568083283322
2022-03-03 04:00:00+00:00,119.74486655903605,63.59920613731501
2022-03-03 05:00:00+00:00,110.45858376237571,76.507766564079
2022-03-03 06:00:00+00:00,100.6681782697736,88.19605171932834
2022-03-03 07:00:00+00:00,90.64044280785994,99.44806999032218
2022-03-03 08:00:00+00:00,81.16531173621736,110.94531679419882
2022-03-03 09:00:00+00:00,72.42608380530737,123.31572752578332
2022-03-03 10:00:00+00:00,64.89209302380513,137.12323041146524
2022-03-03 11:00:00+00:00,59.20978571568609,152.72224723735445
2022-03-03 12:00:00+00:00,56.035827591165486,169.95393406103597
2022-03-03 13:00:00+00:00,55.836951530156064,187.92334106435274
2022-03-03 14:00:00+00:00,58.64472439181638,205.3172200382315
2022-03-03 15:00:00+00:00,64.03601042730574,221.15494884570174
2022-03-03 16:00:00+00:00,71.36297068952764,235.18917836335652
2022-03-03 17:00:00+00:00,79.97440157880929,247.72847880560113
2022-03-03 18:00:00+00:00,89.32962258740325,259.3225352558313
2022-03-03 19:00:00+00:00,99.33641074368988,270.5945772095836
2022-03-03 20:00:00+00:00,109.12888473207131,282.21730007198926
2022-03-03 21:00:00+00:00,118.46739338796853,294.95647321100665
2022-03-03 22:00:00+00:00,126.79164691147017,309.69582556902776
2022-03-03 23:00:00+00:00,133.32114860044925,327.2646375922975
2022-03-04 00:00:00+00:00,137.0841460011688,347.77280395238205
2022-03-04 01:00:00+00:00,137.28470602318131,27.71593185701425
2022-03-04 02:00:00+00:00,133.87281117755347,30.482618490271015
2022-03-04 03:00:00+00:00,127.58717315328067,48.38234646523728
2022-03-04 04:00:00+00:00,119.40464657220902,63.385481190320206
2022-03-04 05:00:00+00:00,110.13102549023985,76.28613987487228
2022-03-04 06:00:00+00:00,100.34561137519819,87.9765934058589
2022-03-04 07:00:00+00:00,90.30917743932349,99.23594549620726
2022-03-04 08:00:00+00:00,80.83491789479828,110.74576360081511
2022-03-04 09:00:00+00:00,72.07800092562933,123.13788301473376
2022-03-04 10:00:00+00:00,64.52592393530902,136.98347297154794
2022-03-04 11:00:00+00:00,58.82812171500641,152.64491797885663
2022-03-04 12:00:00+00:00,55.64851393471828,169.96391081417107
2022-03-04 13:00:00+00:00,55.45958956447857,188.0298122500935
2022-03-04 14:00:00+00:00,58.29160783751094,205.50483249880241
2022-03-04 15:00:00+00:00,63.71368764189256,221.39535930702067
2022-03-04 16:00:00+00:00,71.06993945830865,235.4579920002351
2022-03-04 17:00:00+00:00,79.7052876652066,248.01164361187153
2022-03-04 18:00:00+00:00,89.06302940428237,259.61443819003586
2022-03-04 19:00:00+00:00,99.08347457995265,270.89421948474336
2022-03-04 20:00:00+00:00,108.86998320277121,282.52466167119434
2022-03-04 21:00:00+00:00,118.19141875037998,295.2681080450997
2022-03-04 22:00:00+00:00,126.4873924450012,309.99751277048443
2022-03-04 23:00:00+00:00,132.98083995291785,327.5211783501397
2022-03-05 00:00:00+00:00,136.71086577236036,347.9286955739364
2022-03-05 01:00:00+00:00,136.89654418631898,27.731783533629017
2022-03-05 02:00:00+00:00,133.49205630452423,30.375161681223698
2022-03-05 03:00:00+00:00,127.22546712500606,48.20201281198543
2022-03-05 04:00:00+00:00,119.0617077562751,63.174008027901884
2022-03-05 05:00:00+00:00,109.80077332662884,76.06603970719642
2022-03-05 06:00:00+00:00,100.02046888257287,87.75809581434906
2022-03-05 07:00:00+00:00,89.97368218551313,99.02436815750936
2022-03-05 08:00:00+00:00,80.50084045414198,110.54648111656668
2022-03-05 09:00:00+00:00,71.72716639669835,122.960206561353
2022-03-05 10:00:00+00:00,64.15730467031105,136.8440820567381
2022-03-05 11:00:00+00:00,58.4442768505347,152.56864747885908
2022-03-05 12:00:00+00:00,55.25937572764852,169.97615158461005
2022-03-05 13:00:00+00:00,55.08093843302938,188.1397894904871
2022-03-05 14:00:00+00:00,57.93784546897618,205.69657236090794
2022-03-05 15:00:00+00:00,63.39125879685118,221.6397820396442
2022-03-05 16:00:00+00:00,70.77714912098484,235.73031915291412
2022-03-05 17:00:00+00:00,79.43646399594235,248.29775871432247
2022-03-05 18:00:00+00:00,88.80670676917369,259.90878961877354
2022-03-05 19:00:00+00:00,98.83051285792763,271.1958718765129
2022-03-05 20:00:00+00:00,108.61074777312157,282.8336071668966
2022-03-05 21:00:00+00:00,117.91476551224719,295.5808503162986
2022-03-05 22:00:00+00:00,126.18214460514355,310.2997884122402
2022-03-05 23:00:00+00:00,132.63932721271922,327.7780353911811
2022-03-06 00:00:00+00:00,136.33624055075018,348.085504704164
2022-03-06 01:00:00+00:00,136.50676365066636,27.749951044388713
2022-03-06 02:00:00+00:00,133.1092421521907,30.270884272016172
2022-03-06 03:00:00+00:00,126.86133654257915,48.02463714555414
2022-03-06 04:00:00+00:00,118.71619199696482,62.964779739256954
2022-03-06 05:00:00+00:00,109.46796559503439,75.84747564583577
2022-03-06 06:00:00+00:00,99.69288645955808,87.54057238036512
2022-03-06 07:00:00+00:00,89.63507132606372,98.81334778268446
2022-03-06 08:00:00+00:00,80.16400115689363,110.34747038104939
2022-03-06 09:00:00+00:00,71.37416534850702,122.7826865513336
2022-03-06 10:00:00+00:00,63.78672304864672,136.70503233044136
2022-03-06 11:00:00+00:00,58.05857145707533,152.49340198820954
2022-03-06 12:00:00+00:00,54.86859959682891,169.9906235258434
2022-03-06 13:00:00+00:00,54.701115371179476,188.25323912580592
2022-03-06 14:00:00+00:00,57.583456840701594,205.89238972088714
2022-03-06 15:00:00+00:00,63.06859754014526,221.88814241490175
2022-03-06 16:00:00+00:00,70.48417500383061,236.00606524239893
2022-03-06 17:00:00+00:00,79.16701096085882,248.58671740291555
2022-03-06 18:00:00+00:00,88.53848135473751,260.20547522059724
2022-03-06 19:00:00+00:00,98.57756624531147,271.49941334493303
2022-03-06 20:00:00+00:00,108.35121703638688,283.144007678453
2022-03-06 21:00:00+00:00,117.63747676577655,295.894562491864
2022-03-06 22:00:00+00:00,125.87595847141556,310.6025091444926
2022-03-06 23:00:00+00:00,132.29668412628996,328.0350667471734
2022-03-07 00:00:00+00:00,135.96036640673262,348.2430928455734
2022-03-07 01:00:00+00:00,136.11548378264027,27.770302425704706
2022-03-07 02:00:00+00:00,132.7245064309316,30.16968813002696
2022-03-07 03:00:00+00:00,126.4949263593271,47.85017084025703
2022-03-07 04:00:00+00:00,118.36824336944261,62.7577836659464
2022-03-07 05:00:00+00:00,109.13274316377347,75.63045224402467
2022-03-07 06:00:00+00:00,99.36300241633526,87.32403218827935
2022-03-07 07:00:00+00:00,89.29655472238656,98.60289027494339
