,ghi,dhi,dni
2022-03-24 08:00:00+00:00,406.9594,104.2045,709.1224
2022-03-24 09:00:00+00:00,552.1577,121.6709,788.1529
2022-03-24 10:00:00+00:00,657.1044,134.0005,830.0809
2022-03-24 11:00:00+00:00,711.9643,141.6145,847.6942
2022-03-24 12:00:00+00:00,710.0264,144.6219,842.4547
2022-03-24 13:00:00+00:00,650.509,142.0439,813.1911
2022-03-24 14:00:00+00:00,541.0604,132.9367,757.8975
2022-03-24 15:00:00+00:00,390.9834,115.6392,659.8425
2022-03-24 16:00:00+00:00,217.871,85.4084,487.5008
2022-03-24 17:00:00+00:00,59.2854,35.0726,191.2117
2022-03-24 18:00:00+00:00,0.1562,0.1532,0.0
2022-03-24 19:00:00+00:00,0.0,0.0,0.0
2022-03-24 20:00:00+00:00,0.0,0.0,0.0
2022-03-24 21:00:00+00:00,0.0,0.0,0.0
2022-03-24 22:00:00+00:00,0.0,0.0,0.0
2022-03-24 23:00:00+00:00,0.0,0.0,0.0
2022-03-25 00:00:00+00:00,0.0,0.0,0.0
2022-03-25 01:00:00+00:00,0.0,0.0,0.0
2022-03-25 02:00:00+00:00,0.0,0.0,0.0
2022-03-25 03:00:00+00:00,0.0,0.0,0.0
2022-03-25 04:00:00+00:00,0.0,0.0,0.0
2022-03-25 05:00:00+00:00,1.0078,0.9222,2.5916
2022-03-25 06:00:00+00:00,75.1012,40.6753,248.2512
2022-03-25 07:00:00+00:00,239.3701,87.5848,526.7465
2022-03-25 08:00:00+00:00,410.1463,117.8623,675.2944
2022-03-25 09:00:00+00:00,555.1201,139.4159,753.4373
2022-03-25 10:00:00+00:00,658.4337,155.9164,790.7251
2022-03-25 11:00:00+00:00,711.5905,167.0473,803.2333
2022-03-25 12:00:00+00:00,708.5458,169.1702,797.8619
2022-03-25 13:00:00+00:00,649.0831,161.6938,773.7011
2022-03-25 14:00:00+00:00,539.5898,147.3547,722.3479
2022-03-25 15:00:00+00:00,392.9309,122.0456,643.2754
2022-03-25 16:00:00+00:00,224.917,85.4503,507.4851
2022-03-25 17:00:00+00:00,65.2292,35.8906,230.984
2022-03-25 18:00:00+00:00,0.3011,0.2873,0.0
2022-03-25 19:00:00+00:00,0.0,0.0,0.0
2022-03-25 20:00:00+00:00,0.0,0.0,0.0
2022-03-25 21:00:00+00:00,0.0,0.0,0.0
2022-03-25 22:00:00+00:00,0.0,0.0,0.0
2022-03-25 23:00:00+00:00,0.0,0.0,0.0
2022-03-26 00:00:00+00:00,0.0,0.0,0.0
2022-03-26 01:00:00+00:00,0.0,0.0,0.0
2022-03-26 02:00:00+00:00,0.0,0.0,0.0
2022-03-26 03:00:00+00:00,0.0,0.0,0.0
2022-03-26 04:00:00+00:00,0.0,0.0,0.0
2022-03-26 05:00:00+00:00,1.5453,1.372,5.0628
2022-03-26 06:00:00+00:00,82.2167,42.7284,276.0835
2022-03-26 07:00:00+00:00,250.7235,86.8405,557.8991
2022-03-26 08:00:00+00:00,423.2631,113.7096,705.9952
2022-03-26 09:00:00+00:00,570.3604,129.3049,791.2665
2022-03-26 10:00:00+00:00,676.7274,136.7668,842.4957
2022-03-26 11:00:00+00:00,731.9434,138.622,868.6357
2022-03-26 12:00:00+00:00,728.5732,139.8089,864.6761
2022-03-26 13:00:00+00:00,666.8282,140.0821,829.9827
2022-03-26 14:00:00+00:00,554.6631,133.5364,769.1387
2022-03-26 15:00:00+00:00,404.1951,115.2393,678.9459
2022-03-26 16:00:00+00:00,231.8849,84.0428,529.5066
2022-03-26 17:00:00+00:00,68.5967,36.9296,242.6573
2022-03-26 18:00:00+00:00,0.4669,0.4399,0.5321
2022-03-26 19:00:00+00:00,0.0,0.0,0.0
2022-03-26 20:00:00+00:00,0.0,0.0,0.0
2022-03-26 21:00:00+00:00,0.0,0.0,0.0
2022-03-26 22:00:00+00:00,0.0,0.0,0.0
2022-03-26 23:00:00+00:00,0.0,0.0,0.0
2022-03-27 00:00:00+00:00,0.0,0.0,0.0
2022-03-27 01:00:00+00:00,0.0,0.0,0.0
2022-03-27 02:00:00+00:00,0.0,0.0,0.0
2022-03-27 03:00:00+00:00,0.0,0.0,0.0
2022-03-27 04:00:00+00:00,0.0,0.0,0.0
2022-03-27 05:00:00+00:00,1.9956,1.7856,5.7008
2022-03-27 06:00:00+00:00,81.4105,46.0398,236.6018
2022-03-27 07:00:00+00:00,245.6236,94.9947,501.8112
2022-03-27 08:00:00+00:00,416.778,125.3794,655.6767
2022-03-27 09:00:00+00:00,562.3881,144.2847,742.7679
2022-03-27 10:00:00+00:00,666.2908,155.9488,789.8004
2022-03-27 11:00:00+00:00,719.409,161.2715,811.15
2022-03-27 12:00:00+00:00,717.2001,159.5375,813.2974
2022-03-27 13:00:00+00:00,659.9332,150.9702,796.322
2022-03-27 14:00:00+00:00,552.6574,136.7516,753.7653
2022-03-27 15:00:00+00:00,405.0558,115.9359,672.4415
2022-03-27 16:00:00+00:00,233.4696,85.4123,522.1514
2022-03-27 17:00:00+00:00,70.6191,38.4676,239.3277
2022-03-27 18:00:00+00:00,0.6722,0.6271,1.1365
2022-03-27 19:00:00+00:00,0.0,0.0,0.0
2022-03-27 20:00:00+00:00,0.0,0.0,0.0
2022-03-27 21:00:00+00:00,0.0,0.0,0.0
2022-03-27 22:00:00+00:00,0.0,0.0,0.0
2022-03-27 23:00:00+00:00,0.0,0.0,0.0
2022-03-28 00:00:00+00:00,0.0,0.0,0.0
2022-03-28 01:00:00+00:00,0.0,0.0,0.0
2022-03-28 02:00:00+00:00,0.0,0.0,0.0
2022-03-28 03:00:00+00:00,0.0,0.0,0.0
2022-03-28 04:00:00+00:00,0.0,0.0,0.0
2022-03-28 05:00:00+00:00,2.4173,2.2527,4.0669
2022-03-28 06:00:00+00:00,75.9186,52.6631,147.5483
2022-03-28 07:00:00+00:00,226.5212,118.3484,352.2507
2022-03-28 08:00:00+00:00,387.7756,168.6299,486.4751
2022-03-28 09:00:00+00:00,527.1895,204.1215,568.2677
2022-03-28 10:00:00+00:00,578.862,291.1678,442.0334
2022-03-28 11:00:00+00:00,564.0184,368.7496,282.1568
2022-03-28 12:00:00+00:00,530.4116,383.7767,212.449
2022-03-28 13:00:00+00:00,502.0306,343.7737,245.5838
2022-03-28 14:00:00+00:00,370.2258,297.9457,128.5847
2022-03-28 15:00:00+00:00,260.3233,219.6595,92.8009
2022-03-28 16:00:00+00:00,138.4608,127.6177,35.1495
2022-03-28 17:00:00+00:00,51.5511,44.8804,56.8359
2022-03-28 18:00:00+00:00,0.803,0.7795,0.7371
2022-03-28 19:00:00+00:00,0.0,0.0,0.0
2022-03-28 20:00:00+00:00,0.0,0.0,0.0
2022-03-28 21:00:00+00:00,0.0,0.0,0.0
2022-03-28 22:00:00+00:00,0.0,0.0,0.0
2022-03-28 23:00:00+00:00,0.0,0.0,0.0
2022-03-29 00:00:00+00:00,0.0,0.0,0.0
2022-03-29 01:00:00+00:00,0.0,0.0,0.0
2022-03-29 02:00:00+00:00,0.0,0.0,0.0
2022-03-29 03:00:00+00:00,0.0,0.0,0.0
2022-03-29 04:00:00+00:00,0.0,0.0,0.0
2022-03-29 05:00:00+00:00,0.307,0.307,0.0
2022-03-29 06:00:00+00:00,22.2173,22.1787,0.1744
2022-03-29 07:00:00+00:00,130.1234,100.404,86.0782
2022-03-29 08:00:00+00:00,333.8734,209.7641,270.6317
2022-03-29 09:00:00+00:00,465.6021,267.3055,345.5717
2022-03-29 10:00:00+00:00,454.6031,310.1899,221.8705
2022-03-29 11:00:00+00:00,521.191,331.3445,272.1418
2022-03-29 12:00:00+00:00,178.6999,175.578,4.4401
2022-03-29 13:00:00+00:00,110.501,110.2866,0.3285
2022-03-29 14:00:00+00:00,128.8042,108.3593,39.5271
2022-03-29 15:00:00+00:00,143.4063,118.7093,56.9956
2022-03-29 16:00:00+00:00,53.6217,53.4512,0.5714
2022-03-29 17:00:00+00:00,27.7048,27.1066,6.9563
2022-03-29 18:00:00+00:00,0.8792,0.8737,0.1646
2022-03-29 19:00:00+00:00,0.0,0.0,0.0
2022-03-29 20:00:00+00:00,0.0,0.0,0.0
2022-03-29 21:00:00+00:00,0.0,0.0,0.0
2022-03-29 22:00:00+00:00,0.0,0.0,0.0
2022-03-29 23:00:00+00:00,0.0,0.0,0.0
2022-03-30 00:00:00+00:00,0.0,0.0,0.0
2022-03-30 01:00:00+00:00,0.0,0.0,0.0
2022-03-30 02:00:00+00:00,0.0,0.0,0.0
2022-03-30 03:00:00+00:00,0.0,0.0,0.0
2022-03-30 04:00:00+00:00,0.0,0.0,0.0
2022-03-30 05:00:00+00:00,0.9081,0.9081,0.0
2022-03-30 06:00:00+00:00,14.5549,14.5549,0.0
2022-03-30 07:00:00+00:00,55.356,55.3521,0.0105
2022-03-30 08:00:00+00:00,77.1339,77.0967,0.0832
2022-03-30 09:00:00+00:00,153.7533,153.3365,0.6898
2022-03-30 10:00:00+00:00,170.3021,169.9875,0.4864
2022-03-30 11:00:00+00:00,266.1861,257.0651,12.9437
2022-03-30 12:00:00+00:00,269.4734,260.1212,13.4222
2022-03-30 13:00:00+00:00,280.4422,196.8324,124.2283
2022-03-30 14:00:00+00:00,285.8159,161.8583,231.9105
2022-03-30 15:00:00+00:00,228.6392,149.3549,162.9212
2022-03-30 16:00:00+00:00,48.5406,48.4979,0.1207
2022-03-30 17:00:00+00:00,17.8454,17.5674,3.1863
2022-03-30 18:00:00+00:00,1.1228,1.1158,0.2077
2022-03-30 19:00:00+00:00,0.0,0.0,0.0
2022-03-30 20:00:00+00:00,0.0,0.0,0.0
2022-03-30 21:00:00+00:00,0.0,0.0,0.0
2022-03-30 22:00:00+00:00,0.0,0.0,0.0
2022-03-30 23:00:00+00:00,0.0,0.0,0.0
2022-03-31 00:00:00+00:00,0.0,0.0,0.0
2022-03-31 01:00:00+00:00,0.0,0.0,0.0
2022-03-31 02:00:00+00:00,0.0,0.0,0.0
2022-03-31 03:00:00+00:00,0.0,0.0,0.0
2022-03-31 04:00:00+00:00,0.0,0.0,0.0
2022-03-31 05:00:00+00:00,5.2089,4.3305,17.5521
2022-03-31 06:00:00+00:00,70.113,54.516,123.2941
2022-03-31 07:00:00+00:00,41.6846,41.6779,0.0253
2022-03-31 08:00:00+00:00,32.5342,32.5342,0.0
2022-03-31 09:00:00+00:00,79.2122,79.2022,0.0162
2022-03-31 10:00:00+00:00,312.6549,272.1878,59.489
2022-03-31 11:00:00+00:00,255.2964,249.1697,8.7551
2022-03-31 12:00:00+00:00,253.8293,250.409,4.853
2022-03-31 13:00:00+00:00,372.8553,297.4626,117.774
2022-03-31 14:00:00+00:00,212.3218,161.9371,84.6189
2022-03-31 15:00:00+00:00,362.2235,136.5533,501.3681
2022-03-31 16:00:00+00:00,221.2034,99.841,422.4276
2022-03-31 17:00:00+00:00,86.9258,40.7136,315.5411
2022-03-31 18:00:00+00:00,2.0307,1.7077,8.7887
2022-03-31 19:00:00+00:00,0.0,0.0,0.0
2022-03-31 20:00:00+00:00,0.0,0.0,0.0
2022-03-31 21:00:00+00:00,0.0,0.0,0.0
2022-03-31 22:00:00+00:00,0.0,0.0,0.0
2022-03-31 23:00:00+00:00,0.0,0.0,0.0
2022-04-01 00:00:00+00:00,0.0,0.0,0.0
2022-04-01 01:00:00+00:00,0.0,0.0,0.0
2022-04-01 02:00:00+00:00,0.0,0.0,0.0
2022-04-01 03:00:00+00:00,0.0,0.0,0.0
2022-04-01 04:00:00+00:00,0.0,0.0,0.0
2022-04-01 05:00:00+00:00,0.8732,0.8732,0.0
2022-04-01 06:00:00+00:00,34.7874,31.3804,14.8271
2022-04-01 07:00:00+00:00,214.1723,69.2889,450.7617
2022-04-01 08:00:00+00:00,122.957,101.5275,52.2249
2022-04-01 09:00:00+00:00,159.6597,158.6626,1.7874
2022-04-01 10:00:00+00:00,85.4021,85.4019,0.0003
2022-04-01 11:00:00+00:00,100.5566,100.5564,0.0002
2022-04-01 12:00:00+00:00,117.88,117.8786,0.0021
2022-04-01 13:00:00+00:00,139.5337,139.5135,0.0304
2022-04-01 14:00:00+00:00,104.8857,104.8594,0.0491
2022-04-01 15:00:00+00:00,116.3147,116.1919,0.3131
2022-04-01 16:00:00+00:00,105.0616,101.9911,9.323
2022-04-01 17:00:00+00:00,42.2238,40.9956,6.5273
2022-04-01 18:00:00+00:00,0.9775,0.9775,0.0
2022-04-01 19:00:00+00:00,0.0,0.0,0.0
2022-04-01 20:00:00+00:00,0.0,0.0,0.0
2022-04-01 21:00:00+00:00,0.0,0.0,0.0
2022-04-01 22:00:00+00:00,0.0,0.0,0.0
2022-04-01 23:00:00+00:00,0.0,0.0,0.0
2022-04-02 00:00:00+00:00,0.0,0.0,0.0
2022-04-02 01:00:00+00:00,0.0,0.0,0.0
2022-04-02 02:00:00+00:00,0.0,0.0,0.0
2022-04-02 03:00:00+00:00,0.0,0.0,0.0
2022-04-02 04:00:00+00:00,0.0,0.0,0.0
2022-04-02 05:00:00+00:00,8.3495,5.9879,41.3295
2022-04-02 06:00:00+00:00,121.185,51.1392,395.528
2022-04-02 07:00:00+00:00,298.7344,85.5639,640.4882
2022-04-02 08:00:00+00:00,461.4363,115.3194,729.1792
2022-04-02 09:00:00+00:00,570.3453,166.3669,684.6973
2022-04-02 10:00:00+00:00,593.2412,263.9866,487.6539
2022-04-02 11:00:00+00:00,605.0862,309.2757,412.4794
2022-04-02 12:00:00+00:00,595.0148,308.7736,399.8257
2022-04-02 13:00:00+00:00,349.3539,304.9483,65.9987
2022-04-02 14:00:00+00:00,266.0878,243.4912,40.4152
2022-04-02 15:00:00+00:00,192.3363,171.6627,47.9301
2022-04-02 16:00:00+00:00,139.1662,116.6054,76.1182
2022-04-02 17:00:00+00:00,69.4363,49.9848,147.3568
2022-04-02 18:00:00+00:00,2.7866,2.4258,8.8411
2022-04-02 19:00:00+00:00,0.0,0.0,0.0
2022-04-02 20:00:00+00:00,0.0,0.0,0.0
2022-04-02 21:00:00+00:00,0.0,0.0,0.0
2022-04-02 22:00:00+00:00,0.0,0.0,0.0
2022-04-02 23:00:00+00:00,0.0,0.0,0.0
2022-04-03 00:00:00+00:00,0.0,0.0,0.0
2022-04-03 01:00:00+00:00,0.0,0.0,0.0
2022-04-03 02:00:00+00:00,0.0,0.0,0.0
2022-04-03 03:00:00+00:00,0.0,0.0,0.0
2022-04-03 04:00:00+00:00,0.0,0.0,0.0
2022-04-03 05:00:00+00:00,9.6827,6.7936,47.4785
2022-04-03 06:00:00+00:00,125.8352,51.5273,406.7194
2022-04-03 07:00:00+00:00,306.2961,82.6768,660.5187
2022-04-03 08:00:00+00:00,483.0834,98.6358,796.5048
2022-04-03 09:00:00+00:00,623.7429,117.1229,845.9685
2022-04-03 10:00:00+00:00,731.6857,119.7244,897.2687
2022-04-03 11:00:00+00:00,787.6049,120.4688,923.9563
2022-04-03 12:00:00+00:00,739.1713,176.5526,782.1613
2022-04-03 13:00:00+00:00,501.5384,358.4238,213.8198
2022-04-03 14:00:00+00:00,485.557,265.7029,375.4181
2022-04-03 15:00:00+00:00,312.5035,219.7858,195.1679
2022-04-03 16:00:00+00:00,198.0662,147.1162,173.7845
2022-04-03 17:00:00+00:00,74.5298,61.3302,94.0664
2022-04-03 18:00:00+00:00,3.3287,2.9008,10.1269
2022-04-03 19:00:00+00:00,0.0,0.0,0.0
2022-04-03 20:00:00+00:00,0.0,0.0,0.0
2022-04-03 21:00:00+00:00,0.0,0.0,0.0
2022-04-03 22:00:00+00:00,0.0,0.0,0.0
2022-04-03 23:00:00+00:00,0.0,0.0,0.0
2022-04-04 00:00:00+00:00,0.0,0.0,0.0
2022-04-04 01:00:00+00:00,0.0,0.0,0.0
2022-04-04 02:00:00+00:00,0.0,0.0,0.0
2022-04-04 03:00:00+00:00,0.0,0.0,0.0
2022-04-04 04:00:00+00:00,0.0,0.0,0.0
2022-04-04 05:00:00+00:00,12.7217,7.4963,81.7309
2022-04-04 06:00:00+00:00,140.448,45.5968,512.0078
2022-04-04 07:00:00+00:00,319.5716,69.9115,727.6867
2022-04-04 08:00:00+00:00,489.369,84.9064,829.5363
2022-04-04 09:00:00+00:00,610.3307,112.9854,825.2437
2022-04-04 10:00:00+00:00,648.3448,218.1212,624.3494
2022-04-04 11:00:00+00:00,667.0735,256.3493,564.9791
2022-04-04 12:00:00+00:00,709.5966,193.1324,716.5945
2022-04-04 13:00:00+00:00,399.8339,312.21,127.2647
2022-04-04 14:00:00+00:00,215.0591,210.6249,7.1494
2022-04-04 15:00:00+00:00,136.7064,136.3893,0.736
2022-04-04 16:00:00+00:00,133.887,128.7029,14.7815
2022-04-04 17:00:00+00:00,45.0623,41.5693,42.9795
2022-04-04 18:00:00+00:00,4.4455,3.3483,24.0837
2022-04-04 19:00:00+00:00,0.0,0.0,0.0
2022-04-04 20:00:00+00:00,0.0,0.0,0.0
2022-04-04 21:00:00+00:00,0.0,0.0,0.0
2022-04-04 22:00:00+00:00,0.0,0.0,0.0
2022-04-04 23:00:00+00:00,0.0,0.0,0.0
2022-04-05 00:00:00+00:00,0.0,0.0,0.0
2022-04-05 01:00:00+00:00,0.0,0.0,0.0
2022-04-05 02:00:00+00:00,0.0,0.0,0.0
2022-04-05 03:00:00+00:00,0.0,0.0,0.0
2022-04-05 04:00:00+00:00,0.0,0.0,0.0
2022-04-05 05:00:00+00:00,1.8394,1.8394,0.0
2022-04-05 06:00:00+00:00,36.1149,35.7803,1.8165
2022-04-05 07:00:00+00:00,86.9206,84.6984,7.449
2022-04-05 08:00:00+00:00,76.1334,76.1321,0.0024
2022-04-05 09:00:00+00:00,121.8887,121.8842,0.0072
2022-04-05 10:00:00+00:00,161.7161,160.747,1.3582
2022-04-05 11:00:00+00:00,200.6069,199.938,0.9208
2022-04-05 12:00:00+00:00,204.4641,203.802,0.9211
2022-04-05 13:00:00+00:00,219.3884,218.4283,1.4189
2022-04-05 14:00:00+00:00,176.76,175.9833,1.3822
2022-04-05 15:00:00+00:00,111.7498,111.3685,0.7455
2022-04-05 16:00:00+00:00,77.276,77.2676,0.0282
2022-04-05 17:00:00+00:00,43.8567,43.781,0.832
2022-04-05 18:00:00+00:00,3.6143,3.5955,0.3917
2022-04-05 19:00:00+00:00,0.0,0.0,0.0
2022-04-05 20:00:00+00:00,0.0,0.0,0.0
2022-04-05 21:00:00+00:00,0.0,0.0,0.0
2022-04-05 22:00:00+00:00,0.0,0.0,0.0
2022-04-05 23:00:00+00:00,0.0,0.0,0.0
2022-04-06 00:00:00+00:00,0.0,0.0,0.0
2022-04-06 01:00:00+00:00,0.0,0.0,0.0
2022-04-06 02:00:00+00:00,0.0,0.0,0.0
2022-04-06 03:00:00+00:00,0.0,0.0,0.0
2022-04-06 04:00:00+00:00,0.0,0.0,0.0
2022-04-06 05:00:00+00:00,1.9636,1.9636,0.0
2022-04-06 06:00:00+00:00,18.5979,18.5979,0.0
2022-04-06 07:00:00+00:00,47.8875,47.8875,0.0
2022-04-06 08:00:00+00:00,66.0074,65.9942,0.0237
2022-04-06 09:00:00+00:00,219.17,215.7954,5.3894
2022-04-06 10:00:00+00:00,278.4551,270.5085,11.49
2022-04-06 11:00:00+00:00,372.9121,322.1675,68.5891
2022-04-06 12:00:00+00:00,256.2554,243.8794,16.7612
2022-04-06 13:00:00+00:00,311.1488,292.6431,27.1287
2022-04-06 14:00:00+00:00,225.1844,221.5794,5.943
2022-04-06 15:00:00+00:00,216.1721,201.5936,30.7996
2022-04-06 16:00:00+00:00,186.4484,117.8698,224.1954
2022-04-06 17:00:00+00:00,48.489,44.3419,45.4335
2022-04-06 18:00:00+00:00,5.9266,4.5045,27.9091
2022-04-06 19:00:00+00:00,0.0,0.0,0.0
2022-04-06 20:00:00+00:00,0.0,0.0,0.0
2022-04-06 21:00:00+00:00,0.0,0.0,0.0
2022-04-06 22:00:00+00:00,0.0,0.0,0.0
2022-04-06 23:00:00+00:00,0.0,0.0,0.0
2022-04-07 00:00:00+00:00,0.0,0.0,0.0
2022-04-07 01:00:00+00:00,0.0,0.0,0.0
2022-04-07 02:00:00+00:00,0.0,0.0,0.0
2022-04-07 03:00:00+00:00,0.0,0.0,0.0
2022-04-07 04:00:00+00:00,0.0,0.0,0.0
2022-04-07 05:00:00+00:00,2.2394,2.2394,0.0
2022-04-07 06:00:00+00:00,15.816,15.816,0.0
2022-04-07 07:00:00+00:00,32.5297,32.5297,0.0001
2022-04-07 08:00:00+00:00,123.595,123.5226,0.1336
2022-04-07 09:00:00+00:00,249.4183,242.6708,10.6611
2022-04-07 10:00:00+00:00,216.7467,214.962,2.5893
2022-04-07 11:00:00+00:00,401.0464,344.2705,76.5615
2022-04-07 12:00:00+00:00,510.0067,398.9742,151.3476
2022-04-07 13:00:00+00:00,587.5988,323.052,385.8387
2022-04-07 14:00:00+00:00,488.576,287.7702,336.5721
2022-04-07 15:00:00+00:00,402.8759,162.5181,508.6481
2022-04-07 16:00:00+00:00,281.9806,87.7848,598.5121
2022-04-07 17:00:00+00:00,114.3055,49.7922,377.3662
2022-04-07 18:00:00+00:00,6.8634,5.2182,30.4124
2022-04-07 19:00:00+00:00,0.0,0.0,0.0
2022-04-07 20:00:00+00:00,0.0,0.0,0.0
2022-04-07 21:00:00+00:00,0.0,0.0,0.0
2022-04-07 22:00:00+00:00,0.0,0.0,0.0
2022-04-07 23:00:00+00:00,0.0,0.0,0.0
2022-04-08 00:00:00+00:00,0.0,0.0,0.0
2022-04-08 01:00:00+00:00,0.0,0.0,0.0
2022-04-08 02:00:00+00:00,0.0,0.0,0.0
2022-04-08 03:00:00+00:00,0.0,0.0,0.0
2022-04-08 04:00:00+00:00,0.0,0.0,0.0
2022-04-08 05:00:00+00:00,2.581,2.581,0.0
2022-04-08 06:00:00+00:00,16.4634,16.4634,0.0
2022-04-08 07:00:00+00:00,29.0692,29.0692,0.0
2022-04-08 08:00:00+00:00,36.1895,36.1895,0.0
2022-04-08 09:00:00+00:00,62.1794,62.1794,0.0
2022-04-08 10:00:00+00:00,227.2776,107.9004,164.0473
2022-04-08 11:00:00+00:00,774.7999,132.8457,862.0705
2022-04-08 12:00:00+00:00,317.6126,253.104,86.6627
2022-04-08 13:00:00+00:00,131.2066,126.3409,6.7658
2022-04-08 14:00:00+00:00,218.4069,113.982,179.4579
2022-04-08 15:00:00+00:00,71.1887,71.1351,0.1039
2022-04-08 16:00:00+00:00,56.4731,56.3373,0.4013
2022-04-08 17:00:00+00:00,34.6942,21.1958,102.74
2022-04-08 18:00:00+00:00,1.1134,1.1134,0.0
2022-04-08 19:00:00+00:00,0.0,0.0,0.0
2022-04-08 20:00:00+00:00,0.0,0.0,0.0
2022-04-08 21:00:00+00:00,0.0,0.0,0.0
2022-04-08 22:00:00+00:00,0.0,0.0,0.0
2022-04-08 23:00:00+00:00,0.0,0.0,0.0
2022-04-09 00:00:00+00:00,0.0,0.0,0.0
2022-04-09 01:00:00+00:00,0.0,0.0,0.0
2022-04-09 02:00:00+00:00,0.0,0.0,0.0
2022-04-09 03:00:00+00:00,0.0,0.0,0.0
2022-04-09 04:00:00+00:00,0.0,0.0,0.0
2022-04-09 05:00:00+00:00,21.8343,14.32,89.99
2022-04-09 06:00:00+00:00,156.4532,63.045,437.2949
2022-04-09 07:00:00+00:00,205.2306,170.459,99.7549
2022-04-09 08:00:00+00:00,143.4095,137.9731,11.913
2022-04-09 09:00:00+00:00,238.3634,233.3171,7.6622
2022-04-09 10:00:00+00:00,296.1593,281.6595,20.8148
2022-04-09 11:00:00+00:00,298.2856,292.6006,7.5845
2022-04-09 12:00:00+00:00,625.8207,246.6446,513.2138
2022-04-09 13:00:00+00:00,636.0049,235.0383,577.5977
2022-04-09 14:00:00+00:00,614.2318,124.254,812.2053
2022-04-09 15:00:00+00:00,459.0913,112.8493,723.0256
2022-04-09 16:00:00+00:00,282.9212,78.0463,589.0416
2022-04-09 17:00:00+00:00,80.8039,53.9499,203.4878
2022-04-09 18:00:00+00:00,9.623,6.049,61.7416
2022-04-09 19:00:00+00:00,0.0,0.0,0.0
2022-04-09 20:00:00+00:00,0.0,0.0,0.0
2022-04-09 21:00:00+00:00,0.0,0.0,0.0
2022-04-09 22:00:00+00:00,0.0,0.0,0.0
2022-04-09 23:00:00+00:00,0.0,0.0,0.0
2022-04-10 00:00:00+00:00,0.0,0.0,0.0
2022-04-10 01:00:00+00:00,0.0,0.0,0.0
2022-04-10 02:00:00+00:00,0.0,0.0,0.0
2022-04-10 03:00:00+00:00,0.0,0.0,0.0
2022-04-10 04:00:00+00:00,0.0,0.0,0.0
2022-04-10 05:00:00+00:00,25.8183,14.7803,128.2082
2022-04-10 06:00:00+00:00,169.5989,58.1314,512.7573
2022-04-10 07:00:00+00:00,338.7372,96.5457,643.5234
2022-04-10 08:00:00+00:00,495.9657,139.8149,687.3987
2022-04-10 09:00:00+00:00,621.7413,172.5573,708.2297
2022-04-10 10:00:00+00:00,724.0214,184.476,752.8053
2022-04-10 11:00:00+00:00,754.7749,217.6609,713.6227
2022-04-10 12:00:00+00:00,756.1215,191.768,755.2412
2022-04-10 13:00:00+00:00,693.23,192.4222,714.2719
2022-04-10 14:00:00+00:00,565.2079,213.0464,576.9979
2022-04-10 15:00:00+00:00,417.1783,178.9993,487.81
2022-04-10 16:00:00+00:00,269.1363,116.3456,442.2137
2022-04-10 17:00:00+00:00,111.5591,58.0757,297.7613
2022-04-10 18:00:00+00:00,8.9934,6.9945,32.6711
2022-04-10 19:00:00+00:00,0.0,0.0,0.0
2022-04-10 20:00:00+00:00,0.0,0.0,0.0
2022-04-10 21:00:00+00:00,0.0,0.0,0.0
2022-04-10 22:00:00+00:00,0.0,0.0,0.0
2022-04-10 23:00:00+00:00,0.0,0.0,0.0
2022-04-11 00:00:00+00:00,0.0,0.0,0.0
2022-04-11 01:00:00+00:00,0.0,0.0,0.0
2022-04-11 02:00:00+00:00,0.0,0.0,0.0
2022-04-11 03:00:00+00:00,0.0,0.0,0.0
2022-04-11 04:00:00+00:00,0.0,0.0,0.0
2022-04-11 05:00:00+00:00,28.0602,16.077,133.7813
2022-04-11 06:00:00+00:00,150.4826,88.4994,303.5379
2022-04-11 07:00:00+00:00,324.2316,131.6172,513.1273
2022-04-11 08:00:00+00:00,474.517,186.0002,545.5721
2022-04-11 09:00:00+00:00,655.215,138.5192,810.7115
2022-04-11 10:00:00+00:00,696.8905,264.3452,600.9579
2022-04-11 11:00:00+00:00,744.3546,258.7816,640.7779
2022-04-11 12:00:00+00:00,728.7739,277.2708,599.8831
2022-04-11 13:00:00+00:00,671.2986,244.4435,611.537
2022-04-11 14:00:00+00:00,594.3846,166.4412,692.9268
2022-04-11 15:00:00+00:00,406.2122,197.5718,424.0487
2022-04-11 16:00:00+00:00,228.7,154.5178,216.5101
2022-04-11 17:00:00+00:00,108.2402,66.2323,214.2216
2022-04-11 18:00:00+00:00,9.3876,7.9099,22.8097
2022-04-11 19:00:00+00:00,0.0,0.0,0.0
2022-04-11 20:00:00+00:00,0.0,0.0,0.0
2022-04-11 21:00:00+00:00,0.0,0.0,0.0
2022-04-11 22:00:00+00:00,0.0,0.0,0.0
2022-04-11 23:00:00+00:00,0.0,0.0,0.0
2022-04-12 00:00:00+00:00,0.0,0.0,0.0
2022-04-12 01:00:00+00:00,0.0,0.0,0.0
2022-04-12 02:00:00+00:00,0.0,0.0,0.0
2022-04-12 03:00:00+00:00,0.0,0.0,0.0
2022-04-12 04:00:00+00:00,0.0,0.0,0.0
2022-04-12 05:00:00+00:00,14.7395,14.7105,0.2198
2022-04-12 06:00:00+00:00,129.0811,90.9229,150.365
2022-04-12 07:00:00+00:00,296.5076,153.4844,371.1485
2022-04-12 08:00:00+00:00,436.0433,219.7779,409.0326
2022-04-12 09:00:00+00:00,593.81,234.276,555.1963
