,gpoa,pdc,pac
2020-10-23 18:00:00-07:00,39.298619183627,52.31110062238861,27.51386290408151
2020-10-23 19:00:00-07:00,0.0,,
2020-10-23 20:00:00-07:00,0.0,,
2020-10-23 21:00:00-07:00,0.0,,
2020-10-23 22:00:00-07:00,0.0,,
2020-10-23 23:00:00-07:00,0.0,,
2020-10-24 00:00:00-07:00,0.0,,
2020-10-24 01:00:00-07:00,0.0,,
2020-10-24 02:00:00-07:00,0.0,,
2020-10-24 03:00:00-07:00,0.0,,
2020-10-24 04:00:00-07:00,0.0,,
2020-10-24 05:00:00-07:00,0.0,,
2020-10-24 06:00:00-07:00,0.0,,
2020-10-24 07:00:00-07:00,68.6516195403205,161.946074557953,133.3633081136001
2020-10-24 08:00:00-07:00,214.027641677856,636.653108872167,585.1643254514853
2020-10-24 09:00:00-07:00,600.522016652425,1810.8290880947,1706.9327130456338
2020-10-24 10:00:00-07:00,770.859486897786,2296.81527206749,2155.968699379134
2020-10-24 11:00:00-07:00,968.352845255533,2774.74701942946,2605.0200907328904
2020-10-24 12:00:00-07:00,1018.52895507812,2831.365372730623,2666.0
2020-10-24 13:00:00-07:00,924.293894622285,2619.33936723757,2452.055107891338
2020-10-24 14:00:00-07:00,853.44292195638,2455.79879722711,2330.510844626098
2020-10-24 15:00:00-07:00,757.914939371744,2204.73717484408,2108.5677809887206
2020-10-24 16:00:00-07:00,491.304966227213,1488.21175740136,1414.4379949382717
2020-10-24 17:00:00-07:00,122.809438959757,356.1369137983701,320.44738079953413
2020-10-24 18:00:00-07:00,19.3459509213765,48.612473765913315,22.67653575152937
2020-10-24 19:00:00-07:00,0.0,,
2020-10-24 20:00:00-07:00,0.0,,
2020-10-24 21:00:00-07:00,0.0,,
2020-10-24 22:00:00-07:00,0.0,,
2020-10-24 23:00:00-07:00,0.0,,
2020-10-25 00:00:00-07:00,0.0,,
2020-10-25 01:00:00-07:00,0.0,,
2020-10-25 02:00:00-07:00,0.0,,
2020-10-25 03:00:00-07:00,0.0,,
2020-10-25 04:00:00-07:00,0.0,,
2020-10-25 05:00:00-07:00,0.0,,
2020-10-25 06:00:00-07:00,0.0,,
2020-10-25 07:00:00-07:00,6.94660053253173,3.1935358078111,0.0
2020-10-25 08:00:00-07:00,25.8926418145497,75.9567083247942,49.6509202691848
2020-10-25 09:00:00-07:00,101.631294973965,317.022786438668,281.06282784921285
2020-10-25 10:00:00-07:00,123.610685475667,389.867547380642,350.2555518838262
2020-10-25 11:00:00-07:00,144.927757263183,463.35396084276096,422.0385075800421
2020-10-25 12:00:00-07:00,223.012310536702,700.878489276919,647.4512889918095
2020-10-25 13:00:00-07:00,298.365885670979,931.954954349733,864.9144057444606
2020-10-25 14:00:00-07:00,531.706688054402,1604.25347762939,1508.0176367446318
2020-10-25 15:00:00-07:00,90.1549096834861,291.034470525948,257.9237496513621
2020-10-25 16:00:00-07:00,40.6398493766784,126.60586523576,98.50773568923056
2020-10-25 17:00:00-07:00,11.4608790079752,36.0257816852228,11.85550967985488
2020-10-25 18:00:00-07:00,0.0,,
2020-10-25 19:00:00-07:00,0.0,,
2020-10-25 20:00:00-07:00,0.0,,
2020-10-25 21:00:00-07:00,0.0,,
2020-10-25 22:00:00-07:00,0.0,,
2020-10-25 23:00:00-07:00,0.0,,
